,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
33414,DD20170730184549336BD65788278,2.0,2.0,怡宝纯净水,2017-09-17 18:12:00,A,已出货未退款,已提现
33425,DD201708167493708617460192792,3.0,3.0,40g双汇玉米热狗肠,2017-09-17 18:34:00,A,已出货未退款,已提现
33427,DD201708167493951465337053443,1.0,1.0,好吃点小饼干,2017-09-17 18:35:00,A,已出货未退款,已提现
33428,DD201708167493215882993108003,2.5,2.5,无穷农场盐_鸡蛋,2017-09-17 18:35:00,A,已出货未退款,已提现
33439,DD201706110734275102ADE0E2AF5,6.0,6.0,红牛,2017-09-17 18:47:00,A,已出货未退款,已提现
33447,DD2017081674930838847295375859,37.5,37.5,100g*5瓶益力多,2017-09-17 18:55:00,A,已出货未退款,已提现
33454,DD20170715170948253D49045B672,2.0,2.0,怡宝纯净水,2017-09-17 19:10:00,A,已出货未退款,已提现
33457,DD201708167493960375338583028,3.0,3.0,伊利优酸乳,2017-09-17 19:16:00,A,已出货未退款,已提现
33464,DD2017080120244381E8E4F1544BB,10.0,10.0,口味王槟榔（绿）,2017-09-17 20:03:00,A,已出货未退款,已提现
33474,DD201708167493248483602458412,2.5,2.5,250ml维他原味豆奶,2017-09-17 20:39:00,A,已出货未退款,已提现
33485,DD201708167493484123897453716,9.0,9.0,四洲粟一烧烧烤味,2017-09-17 21:56:00,A,已出货未退款,已提现
33498,DD201708167493481327101239538,10.0,10.0,37.5g费列罗榛果威化巧克力3颗,2017-09-18 00:35:00,A,已出货未退款,已提现
33501,DD201708167493602832338181599,4.5,4.5,65g卫龙亲嘴豆皮,2017-09-18 01:08:00,A,已出货未退款,已提现
33520,DD2017062000102711B824A6CA060,2.0,2.0,怡宝纯净水,2017-09-18 07:44:00,A,已出货未退款,已提现
33530,DD201708167493582109063645935,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-09-18 08:29:00,A,已出货未退款,已提现
33532,DD20170630153754504D1301F7E8D,2.0,2.0,怡宝纯净水,2017-09-18 08:33:00,A,已出货未退款,已提现
33540,DD201708167493949828326254689,3.5,3.5,东鹏特饮,2017-09-18 08:59:00,A,已出货未退款,已提现
33542,DD2017072712154218659BA1E07E1,3.5,3.5,东鹏特饮,2017-09-18 09:00:00,A,已出货未退款,已提现
33554,DD201708167493080608710295759,3.0,3.0,12g劲仔小鱼卤香味,2017-09-18 09:30:00,A,已出货未退款,已提现
33555,DD201708167493199349907380457,4.5,4.5,250ml燕塘甜牛奶,2017-09-18 09:42:00,A,已出货未退款,已提现
33579,DD201708167493682716008586,3.0,3.0,250ml维他柠檬茶,2017-09-18 10:51:00,A,已出货未退款,已提现
33610,DD2017080507524778307679FA54E,2.5,2.5,伊利优酸乳,2017-09-18 13:00:00,A,已出货未退款,已提现
33617,DD20170825013324719B223AFA234,3.5,3.5,东鹏特饮,2017-09-18 13:32:00,A,已出货未退款,已提现
33628,DD20170721202358118B6FBF97DEA,4.0,4.0,王老吉（500ml）,2017-09-18 14:16:00,A,已出货未退款,已提现
33631,DD201708167493466154861080831,16.0,16.0,益力多100g*5瓶,2017-09-18 14:18:00,A,已出货未退款,已提现
33640,DD201708167493164338079126533,3.5,3.5,70g乖媳妇野山泡椒凤爪,2017-09-18 14:46:00,A,已出货未退款,已提现
33642,DD2017081674930027326969471646,12.5,12.5,100g*5瓶益力多,2017-09-18 14:48:00,A,已出货未退款,已提现
33643,DD2017061012070817900ECD17585,2.0,2.0,鸭翅,2017-09-18 14:48:00,A,已出货未退款,已提现
33655,DD201708167493673049742084064,4.0,4.0,450ml美汁源果粒橙,2017-09-18 15:35:00,A,已出货未退款,已提现
33659,DD201707102224121326B3D0C5950,4.0,4.0,阿萨姆奶茶,2017-09-18 15:38:00,A,已出货未退款,已提现
33680,DD201708167493199197872057472,3.0,3.0,250ml维他奶巧克力味,2017-09-18 16:26:00,A,已出货未退款,已提现
33682,DD201708167493199178579386057,6.5,6.5,430g泰奇八宝粥,2017-09-18 16:28:00,A,已出货未退款,已提现
33692,DD201708167493645570843438057,2.5,2.5,145ml旺仔牛奶盒装,2017-09-18 17:07:00,A,已出货未退款,已提现
33701,DD2017080116385198B2C2322C54E,3.0,3.0,果粒橙,2017-09-18 18:13:00,A,已出货未退款,已提现
33703,DD2017072417545322B184B730306,3.0,3.0,统一冰红茶,2017-09-18 18:19:00,A,已出货未退款,已提现
33724,DD20170702164558477E6A611427F,3.5,3.5,东鹏特饮,2017-09-19 08:10:00,A,已出货未退款,已提现
33731,DD201708167493806252577405695,4.5,4.5,12g劲仔小鱼麻辣味,2017-09-19 09:49:00,A,已出货未退款,已提现
33734,DD20170622210133129BC4F5C8D75,6.0,6.0,红牛,2017-09-19 09:59:00,A,已出货未退款,已提现
33741,DD201708167493486838976332533,9.0,9.0,500ml加多宝,2017-09-19 11:22:00,A,已出货未退款,已提现
33749,DD2017072019104914A28840B92BC,2.0,2.0,怡宝纯净水,2017-09-19 12:12:00,A,已出货未退款,已提现
33751,DD2017072112013045B7F5EDEBCAA,3.0,3.0,果粒橙,2017-09-19 12:23:00,A,已出货未退款,已提现
33771,DD201708167493421081504971861,10.0,10.0,225g味之不规则饼干芝士味,2017-09-19 15:56:00,A,已出货未退款,已提现
33789,DD201708231819389130A343DEDD0,4.0,4.0,营养快线,2017-09-19 17:23:00,A,已出货未退款,已提现
33819,DD20170706191519849CE2C193D34,4.0,4.0,营养快线,2017-09-20 07:12:00,A,已出货未退款,已提现
33822,DD20170724182344496944DB6BFDF,3.0,3.0,统一冰红茶,2017-09-20 08:11:00,A,已出货未退款,已提现
33823,DD2017061523375480FCB1C549671,4.0,4.0,营养快线,2017-09-20 08:17:00,A,已出货未退款,已提现
33830,DD201708167493351748832957358,3.5,3.5,250ml维他原味豆奶,2017-09-20 08:55:00,A,已出货未退款,已提现
33851,DD201708167493198599498826858,4.5,4.5,250ml燕塘红枣牛奶,2017-09-20 09:47:00,A,已出货未退款,已提现
33872,DD20170728121744980D745FAC57B,1.5,1.5,鸭翅,2017-09-20 11:24:00,A,已出货未退款,已提现
33874,DD2017060422242222B6B53C41FF8,3.5,3.5,统一绿茶,2017-09-20 11:45:00,A,已出货未退款,已提现
33878,DD20170816749377440046145481,3.0,3.0,250ml维他原味豆奶,2017-09-20 11:48:00,A,已出货未退款,已提现
33881,DD201708167493631190325617286,6.5,6.5,148g富甲一方紫薯仔,2017-09-20 11:52:00,A,已出货未退款,已提现
33888,DD201708167493988598180763848,4.0,4.0,阿萨姆煎茶奶绿,2017-09-20 12:05:00,A,已出货未退款,已提现
33891,DD2017063015531024CA99FB3D230,3.0,3.0,果粒橙,2017-09-20 12:08:00,A,已出货未退款,已提现
33912,DD201708167493756362482226676,2.0,2.0,双汇玉米热狗肠,2017-09-20 12:31:00,A,已出货未退款,已提现
33919,DD201708167493607178345181742,4.0,4.0,新麦潮手撕面包（提子味）,2017-09-20 12:53:00,A,已出货未退款,已提现
33934,DD201708167493744453046599299,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017-09-20 13:19:00,A,已出货未退款,已提现
33937,DD201708167493683595188927811,3.5,3.5,600ml雪碧,2017-09-20 13:21:00,A,已出货未退款,已提现
33940,DD201708167493112461652526384,3.2,3.2,2g韩国海牌海苔,2017-09-20 13:25:00,A,已出货未退款,已提现
33941,DD201708167493790885574983089,5.5,5.5,70g乐事薯片黄瓜味,2017-09-20 13:25:00,A,已出货未退款,已提现
33946,DD201708167493658380020910537,1.2,1.2,10g卫龙亲嘴烧香辣味,2017-09-20 13:27:00,A,已出货未退款,已提现
33948,DD201708167493629717939712641,1.5,1.5,40g双汇玉米热狗肠,2017-09-20 13:29:00,A,已出货未退款,已提现
33952,DD201707302118446583C3D3227B1,2.5,2.5,伊利优酸乳,2017-09-20 13:31:00,A,已出货未退款,已提现
33962,DD201706222104201144C8C48EBCF,4.0,4.0,脉动,2017-09-20 13:37:00,A,已出货未退款,已提现
33981,DD2017070921331079788FFA7B447,4.0,4.0,营养快线,2017-09-20 14:20:00,A,已出货未退款,已提现
33993,DD201708167493691504136906855,4.0,4.0,王老吉（500ml）,2017-09-20 14:32:00,A,已出货未退款,已提现
33997,DD20170717204648493132755B303,2.0,2.0,怡宝纯净水,2017-09-20 14:34:00,A,已出货未退款,已提现
34000,DD201708167493615318794835901,3.5,3.5,可乐可乐,2017-09-20 14:38:00,A,已出货未退款,已提现
34008,DD20170627211740360E289FF7534,4.0,4.0,脉动,2017-09-20 14:44:00,A,已出货未退款,已提现
34014,DD2017071418375973333E046646C,4.0,4.0,王老吉（500ml）,2017-09-20 14:46:00,A,已出货未退款,已提现
34023,DD201708167493643521194959854,4.0,4.0,250ml维他椰子植物蛋白饮料9374,2017-09-20 15:04:00,A,已出货未退款,已提现
34040,DD201708167493859659236907198,10.8,10.8,32g卫龙亲嘴烧红烧牛肉味,2017-09-20 15:25:00,A,已出货未退款,已提现
34050,DD2017061513483555804C2CC854F,3.5,3.5,东鹏特饮,2017-09-20 15:35:00,A,已出货未退款,已提现
34054,DD2017081674930782879676804382,13.0,13.0,56g益达无糖口香糖,2017-09-20 15:42:00,A,已出货未退款,已提现
34058,DD201708167493864980311502336,3.0,3.0,40g双汇玉米热狗肠,2017-09-20 15:47:00,A,已出货未退款,已提现
34077,DD201708167493615490705356957,4.5,4.5,250ml燕塘甜牛奶,2017-09-20 16:01:00,A,已出货未退款,已提现
34107,DD201708167493548632646091075,6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017-09-20 16:51:00,A,已出货未退款,已提现
34133,DD20170703232726501D2CC11FAE5,3.5,3.5,东鹏特饮,2017-09-20 17:19:00,A,已出货未退款,已提现
34136,DD201708167493604640836784281,11.2,11.2,250ml维他原味豆奶,2017-09-20 17:21:00,A,已出货未退款,已提现
34149,DD201708167493457665595775752,2.5,2.5,250ml维他柠檬茶,2017-09-20 17:37:00,A,已出货未退款,已提现
34151,DD201706301756196957FA684D5A0,2.0,2.0,鸭翅,2017-09-20 17:39:00,A,已出货未退款,已提现
34153,DD201708167493966541923796714,5.0,5.0,汤达人方便面,2017-09-20 17:40:00,A,已出货未退款,已提现
34156,DD2017081674930779077770630406,5.0,5.0,110g顺宝九制话梅,2017-09-20 17:41:00,A,已出货未退款,已提现
34160,DD201708167493448737704211536,2.5,2.5,250ml维他原味豆奶,2017-09-20 17:53:00,A,已出货未退款,已提现
34176,DD20170707193428673D0779E7361,4.0,4.0,营养快线,2017-09-20 18:43:00,A,已出货未退款,已提现
34179,DD2017081674930775489410783142,6.0,6.0,86g合味道海鲜风味,2017-09-20 18:51:00,A,已出货未退款,已提现
34181,DD201708167493538387150054998,6.0,6.0,80g四洲粟一烧烧烤味,2017-09-20 18:58:00,A,已出货未退款,已提现
34195,DD201708167493966521253930273,5.0,5.0,汤达人方便面,2017-09-20 19:25:00,A,已出货未退款,已提现
34214,DD2017062420400710B18FECEE854,4.0,4.0,阿萨姆奶茶,2017-09-20 21:54:00,A,已出货未退款,已提现
34222,DD2017061722320914E7CA8A2203C,3.5,3.5,东鹏特饮,2017-09-20 22:49:00,A,已出货未退款,已提现
34227,DD2017062404171481E56452058DF,4.0,4.0,脉动,2017-09-20 23:57:00,A,已出货未退款,已提现
34242,DD20170730174511357C580273B1C,2.5,2.5,伊利优酸乳,2017-09-21 08:10:00,A,已出货未退款,已提现
34251,DD2017061718030015DC50613400D,4.0,4.0,营养快线,2017-09-21 08:55:00,A,已出货未退款,已提现
34259,DD201708167493611211117548592,4.5,4.5,250ml燕塘红枣牛奶,2017-09-21 09:02:00,A,已出货未退款,已提现
34262,DD201708167493264498058944216,3.0,3.0,250ml维他奶低糖原味,2017-09-21 09:03:00,A,已出货未退款,已提现
34263,DD2017081674930630938340067501,2.5,2.5,250ml维他原味豆奶,2017-09-21 09:03:00,A,已出货未退款,已提现
34270,DD20170615125814908B380FBE7AF,4.0,4.0,阿萨姆奶茶,2017-09-21 09:08:00,A,已出货未退款,已提现
34290,DD201708167493947540032580149,1.5,1.5,香脆肠,2017-09-21 09:29:00,A,已出货未退款,已提现
34307,DD201707061822186917BF825367F,3.0,3.0,冰糖雪梨,2017-09-21 10:16:00,A,已出货未退款,已提现
34311,DD201708167493778847204941817,3.0,3.0,250ml维他柠檬茶,2017-09-21 10:32:00,A,已出货未退款,已提现
34325,DD201708167493163444203554955,1.8,1.8,32g卫龙亲嘴烧,2017-09-21 11:37:00,A,已出货未退款,已提现
34329,DD20170624024836467ADA4BB04B9,2.0,2.0,雪力矿泉水,2017-09-21 11:49:00,A,已出货未退款,已提现
34336,DD20170816749393803344546148,4.0,4.0,阿萨姆奶茶,2017-09-21 12:07:00,A,已出货未退款,已提现
34348,DD201708167493623775364228285,10.0,10.0,225g味之不规则饼干芝士味,2017-09-21 12:18:00,A,已出货未退款,已提现
34351,DD201708167493561211449686417,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-09-21 12:25:00,A,已出货未退款,已提现
34357,DD20170627215900266DCD6E8E6BD,4.0,4.0,脉动,2017-09-21 12:29:00,A,已出货未退款,已提现
34359,DD201708167493281411034971715,4.5,4.5,250ML东鹏特饮,2017-09-21 12:30:00,A,已出货未退款,已提现
34389,DD201708167493779814553334494,4.0,4.0,450ml美汁源果粒橙,2017-09-21 14:06:00,A,已出货未退款,已提现
34394,DD201708167493763718373086069,5.5,5.5,85g统一老坛酸菜牛肉面,2017-09-21 14:11:00,A,已出货未退款,已提现
34399,DD201708167493699394716537197,3.6,3.6,32g卫龙亲嘴烧,2017-09-21 14:17:00,A,已出货未退款,已提现
34401,DD201708167493694776459194403,1.5,1.5,40g双汇玉米热狗肠,2017-09-21 14:27:00,A,已出货未退款,已提现
34417,DD2017073117335673D01C6B45265,2.5,2.5,雪碧最新款,2017-09-21 14:57:00,A,已出货未退款,已提现
34427,DD2017081674930775099774789365,12.5,12.5,100g*5瓶益力多,2017-09-21 15:13:00,A,已出货未退款,已提现
34430,DD2017072212305621F3BF65ACF95,3.5,3.5,东鹏特饮,2017-09-21 15:18:00,A,已出货未退款,已提现
34433,DD201708167493805939377688054,0.8,0.8,20g咪咪虾条马来西亚风味,2017-09-21 15:36:00,A,已出货未退款,已提现
34442,DD2017080121232516EF705A3E746,4.0,4.0,阿萨姆奶茶,2017-09-21 15:58:00,A,已出货未退款,已提现
34464,DD201708167493415866929977008,3.5,3.5,250ml维他原味豆奶,2017-09-21 16:40:00,A,已出货未退款,已提现
34465,DD201708167493162811675929518,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-09-21 16:40:00,A,已出货未退款,已提现
34502,DD20170627215929756C0D49E9516,2.0,2.0,怡宝纯净水,2017-09-21 17:11:00,A,已出货未退款,已提现
34515,DD2017081674930774178205768955,10.0,10.0,48g好丽友薯愿香烤原味,2017-09-21 17:25:00,A,已出货未退款,已提现
34518,DD201708167493686203479385786,2.0,2.0,85g新麦潮北海道吐司,2017-09-21 17:35:00,A,已出货未退款,已提现
34527,DD201708167493834174481116505,7.5,7.5,30g无穷农场盐_鸡蛋,2017-09-21 17:50:00,A,已出货未退款,已提现
34535,DD20170816749381069337532032,6.5,6.5,430g泰奇八宝粥,2017-09-21 18:05:00,A,已出货未退款,已提现
34537,DD201708167493489379818550795,8.0,8.0,68g多力多玉米片爆香热辣味,2017-09-21 18:11:00,A,已出货未退款,已提现
34551,DD2017072120515690EFE9CA7D582,6.0,6.0,雀巢咖啡,2017-09-21 18:27:00,A,已出货未退款,已提现
34559,DD201706211249346644B14A54092,3.0,3.0,统一冰红茶,2017-09-21 18:42:00,A,已出货未退款,已提现
34563,DD201708167493873338961766401,5.0,5.0,250ml维他柠檬茶,2017-09-21 18:54:00,A,已出货未退款,已提现
34569,DD201708167493703556431473422,1.8,1.8,10g卫龙亲嘴烧香辣味,2017-09-21 19:07:00,A,已出货未退款,已提现
34585,DD20170702082135958F1CE487469,4.0,4.0,王老吉（500ml）,2017-09-21 20:06:00,A,已出货未退款,已提现
34597,DD20170708133853130621A8255D8,3.0,3.0,可口可乐（500ml）,2017-09-21 21:05:00,A,已出货未退款,已提现
34600,DD201708167493502715378512839,7.0,7.0,70g乐事薯片黄瓜味,2017-09-21 21:41:00,A,已出货未退款,已提现
34612,DD2017071716230416683DDD4B064,4.0,4.0,阿萨姆奶茶,2017-09-22 02:46:00,A,已出货未退款,已提现
34617,DD201708167493907533566447187,1.5,1.5,40g双汇玉米热狗肠,2017-09-22 07:51:00,A,已出货未退款,已提现
34626,DD201708167493198010673289284,1.5,1.5,45g双汇泡面拍挡,2017-09-22 08:18:00,A,已出货未退款,已提现
34627,DD201707020755242168DF3C53272,4.0,4.0,脉动,2017-09-22 08:19:00,A,已出货未退款,已提现
34642,DD20170816749316217966038992,1.5,1.5,12g劲仔小鱼麻辣味,2017-09-22 08:42:00,A,已出货未退款,已提现
34647,DD201708167493966183774625853,1.5,1.5,香豆干,2017-09-22 08:55:00,A,已出货未退款,已提现
34651,DD201708167493609799871701238,2.5,2.5,30g无穷农场盐_鸡蛋,2017-09-22 08:57:00,A,已出货未退款,已提现
34660,DD201708167493562787278031565,5.5,5.5,70g乐事薯片黄瓜味,2017-09-22 09:01:00,A,已出货未退款,已提现
34669,DD2017081674930772107623863053,1.6,1.6,咪咪虾条马来西亚风味,2017-09-22 09:13:00,A,已出货未退款,已提现
34676,DD201708167493678547412089342,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-09-22 09:20:00,A,已出货未退款,已提现
34687,DD201708167493552385843524591,6.0,6.0,红牛,2017-09-22 09:29:00,A,已出货未退款,已提现
34712,DD2017071400340532B57DF9D860C,6.0,6.0,红牛,2017-09-22 11:31:00,A,已出货未退款,已提现
34715,DD2017081674930769249819287672,8.0,8.0,85g新麦潮北海道吐司,2017-09-22 11:41:00,A,已出货未退款,已提现
34746,DD2017081607570186904373DA992,3.5,3.5,东鹏特饮,2017-09-22 12:27:00,A,已出货未退款,已提现
34749,DD20170629191748144A0CDA75D5B,2.0,2.0,鸭翅,2017-09-22 12:33:00,A,已出货未退款,已提现
34750,DD201707181509331387282AF4965,3.0,3.0,果粒橙,2017-09-22 12:34:00,A,已出货未退款,已提现
34751,DD2017062919362561F31E0B42D90,3.0,3.0,可口可乐（500ml）,2017-09-22 12:36:00,A,已出货未退款,已提现
34761,DD201708167493926341895805025,4.0,4.0,阿萨姆奶茶,2017-09-22 13:32:00,A,已出货未退款,已提现
34775,DD201707020748088650C18250E80,3.0,3.0,果粒橙,2017-09-22 13:55:00,A,已出货未退款,已提现
34784,DD201708167493579902269971249,8.4,8.4,250ml维他原味豆奶,2017-09-22 14:00:00,A,已出货未退款,已提现
34788,DD201708167493732268689167943,7.5,7.5,雀巢咖啡,2017-09-22 14:04:00,A,已出货未退款,已提现
34791,DD2017081404023597B077704DDE4,3.0,3.0,统一冰红茶,2017-09-22 14:15:00,A,已出货未退款,已提现
34794,DD201708167493824115153951612,4.5,4.5,250ml燕塘原味酸奶,2017-09-22 14:23:00,A,已出货未退款,已提现
34799,DD2017081674930377516550620196,1.5,1.5,40g双汇玉米热狗肠,2017-09-22 14:40:00,A,已出货未退款,已提现
34813,DD2017081674930284970109846739,6.5,6.5,70g乐事薯片黄瓜味,2017-09-22 15:02:00,A,已出货未退款,已提现
34814,DD20170714133446994A4678AD3F9,3.0,3.0,雪碧（500ml）,2017-09-22 15:02:00,A,已出货未退款,已提现
34835,DD2017072409435013E587B5A0727,6.0,6.0,红牛,2017-09-22 15:32:00,A,已出货未退款,已提现
34844,DD201708167493683352409568822,4.5,4.5,250ml燕塘红枣牛奶,2017-09-22 15:46:00,A,已出货未退款,已提现
34846,DD2017072619273979F988AD09A98,3.0,3.0,维他奶,2017-09-22 15:47:00,A,已出货未退款,已提现
34847,DD2017071708383682909D7ED74B5,3.0,3.0,可口可乐（500ml）,2017-09-22 15:53:00,A,已出货未退款,已提现
34857,DD201708167493161605246485198,9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017-09-22 16:05:00,A,已出货未退款,已提现
