,订单号,应付金额,实际金额,商品,支付时间,地点,状态,提现
39121,DD2017073001043320A5F06CD629B,3.5,3.5,芬达330ml,2017-10-06 19:15:00,C,已出货未退款,已提现
39127,DD2017073001141333C8B05ABE63D,3.5,3.5,芬达330ml,2017-10-06 19:33:00,C,已出货未退款,已提现
39132,DD2017072618433579E7777C5ECF5,3.5,3.5,王老吉（罐）,2017-10-06 19:41:00,C,已出货未退款,已提现
39137,DD2017080809593193925D1009DCD,3.5,3.5,伊利优酸乳,2017-10-06 19:56:00,C,已出货未退款,已提现
39140,DD2017072820340358449F63C225D,2.5,2.5,可口可乐330ml,2017-10-06 20:41:00,C,已出货未退款,已提现
39143,DD201708167493426448851535254,4.0,4.0,85g新麦潮北海道吐司,2017-10-06 20:57:00,C,已出货未退款,已提现
39144,DD2017073007584828FF360BF20FA,3.0,3.0,怡宝纯净水,2017-10-06 20:57:00,C,已出货未退款,已提现
39161,DD20170502002512258EAF1CA34CC,3.0,3.0,雪碧（500ml）,2017-10-06 21:40:00,C,已出货未退款,已提现
39168,DD2017050202171779FF452812F73,3.0,3.0,雪碧（500ml）,2017-10-06 22:05:00,C,已出货未退款,已提现
39173,DD2017073009345616E108D0532C7,5.0,5.0,阿萨姆奶茶,2017-10-06 22:09:00,C,已出货未退款,已提现
39176,DD201708167493426691867206709,4.0,4.0,250ml燕塘甜牛奶,2017-10-06 22:25:00,C,已出货未退款,已提现
39179,DD2017073121055454B5AAF7A970B,4.5,4.5,脉动,2017-10-06 22:36:00,C,已出货未退款,已提现
39182,DD201708167493427361142430004,6.5,6.5,70g乐事薯片（黄瓜味）,2017-10-06 22:39:00,C,已出货未退款,已提现
39183,DD2017073009373187F6CDC6C1FC9,5.0,5.0,阿萨姆奶茶,2017-10-06 22:39:00,C,已出货未退款,已提现
39187,DD201708167493426909755248735,3.5,3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-10-06 23:12:00,C,已出货未退款,已提现
39188,DD201705020232259685B69C15A3D,4.0,4.0,脉动,2017-10-06 23:13:00,C,已出货未退款,已提现
39191,DD201708167493912010209870563,4.5,4.5,52g旺旺仙贝,2017-10-06 23:22:00,C,已出货未退款,已提现
39195,DD201707300945508702A75C8BE0D,5.0,5.0,王老吉（500ml）,2017-10-06 23:28:00,C,已出货未退款,已提现
39197,DD20170728203707952D5DDCC1532,4.0,4.0,王老吉（500ml）,2017-10-06 23:29:00,C,已出货未退款,已提现
39200,DD201708167493833854501514802,5.0,5.0,85g统一老坛酸菜牛肉面,2017-10-06 23:35:00,C,已出货未退款,已提现
39205,DD201708167493427095773609408,3.5,3.5,85g新麦潮手撕面包（提子味）,2017-10-06 23:39:00,C,已出货未退款,已提现
39207,DD201708167493427141028284411,2.0,2.0,30g无穷农场盐_鸡蛋,2017-10-07 00:06:00,C,已出货未退款,已提现
39209,DD201705020235126267F474742B5,4.0,4.0,银鹭八宝粥,2017-10-07 00:08:00,C,已出货未退款,已提现
39211,DD20170730100729473F883588551,5.0,5.0,王老吉（500ml）,2017-10-07 00:09:00,C,已出货未退款,已提现
39215,DD20170816749342725145525915,4.5,4.5,40g乐事美国经典原味,2017-10-07 00:12:00,C,已出货未退款,已提现
39219,DD2017072618433813B313F2B7D61,3.0,3.0,统一绿茶,2017-10-07 00:31:00,C,已出货未退款,已提现
39229,DD20170710171636344184FF0B88E,4.0,4.0,银鹭八宝粥,2017-10-07 01:29:00,C,已出货未退款,已提现
39241,DD2017072820385117657A11259DE,3.0,3.0,统一冰红茶,2017-10-07 03:55:00,C,已出货未退款,已提现
39243,DD201708167493428643773555239,4.0,4.0,85g新麦潮北海道吐司,2017-10-07 04:05:00,C,已出货未退款,已提现
39244,DD20170730101510182EA157A7340,5.0,5.0,脉动,2017-10-07 04:05:00,C,已出货未退款,已提现
39245,DD201707301015442956E8BDAD79C,3.0,3.0,怡宝纯净水,2017-10-07 04:06:00,C,已出货未退款,已提现
39251,DD2017073010164938F767ED70A2D,3.0,3.0,怡宝纯净水,2017-10-07 04:44:00,C,已出货未退款,已提现
39253,DD201708167493427923124170517,4.5,4.5,65g卫龙亲嘴豆皮,2017-10-07 04:46:00,C,已出货未退款,已提现
39254,DD201708167493427937068177046,3.0,3.0,250ml维他柠檬茶,2017-10-07 04:49:00,C,已出货未退款,已提现
39262,DD2017073010202769FD2C9283300,5.0,5.0,阿萨姆奶茶,2017-10-07 07:45:00,C,已出货未退款,已提现
39265,DD201708167493428928062534528,5.5,5.5,330ml伊利畅意乳酸菌原味,2017-10-07 07:47:00,C,已出货未退款,已提现
39266,DD2017073010204954D2E648589BC,3.0,3.0,怡宝纯净水,2017-10-07 07:47:00,C,已出货未退款,已提现
39275,DD201708167493428899409810151,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-10-07 10:08:00,C,已出货未退款,已提现
39277,DD2017072820491110F89441232F2,2.0,2.0,怡宝纯净水,2017-10-07 11:16:00,C,已出货未退款,已提现
39282,DD2017073010462222A4D6C1A2CF2,3.0,3.0,怡宝纯净水,2017-10-07 11:34:00,C,已出货未退款,已提现
39284,DD2017073010465085E253284D76A,3.0,3.0,怡宝纯净水,2017-10-07 11:35:00,C,已出货未退款,已提现
39286,DD2017073010465766255323FCA83,5.0,5.0,营养快线,2017-10-07 11:54:00,C,已出货未退款,已提现
39287,DD20170728205029154CCFF66F254,3.5,3.5,东鹏特饮,2017-10-07 12:01:00,C,已出货未退款,已提现
39289,DD201708167493904063269539838,1.5,1.5,劲仔小鱼（麻辣味）,2017-10-07 12:02:00,C,已出货未退款,已提现
39290,DD201707301051576790056852B7E,3.0,3.0,怡宝纯净水,2017-10-07 12:02:00,C,已出货未退款,已提现
39299,DD20170730113115146BFA585DD60,5.0,5.0,王老吉（500ml）,2017-10-07 12:29:00,C,已出货未退款,已提现
39309,DD20170730121506875FEE028114D,3.5,3.5,芬达330ml,2017-10-07 13:13:00,C,已出货未退款,已提现
39311,DD201708167493429617706404895,4.5,4.5,68g好丽友巧克力派2枚,2017-10-07 13:14:00,C,已出货未退款,已提现
39315,DD20170730121532104EB09E7278B,3.0,3.0,怡宝纯净水,2017-10-07 13:20:00,C,已出货未退款,已提现
39317,DD201708167493429831804776482,4.5,4.5,50g双层百力滋特浓番茄味,2017-10-07 13:25:00,C,已出货未退款,已提现
39318,DD201708167493429872177617395,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-10-07 13:26:00,C,已出货未退款,已提现
39319,DD201708167493429969423944637,4.8,4.8,20g咪咪虾条马来西亚风味,2017-10-07 13:35:00,C,已出货未退款,已提现
39321,DD2017050214505273D9D064C36C7,2.0,2.0,怡宝纯净水,2017-10-07 13:42:00,C,已出货未退款,已提现
39327,DD2017050214522216CB0F4B150F3,2.5,2.5,伊利优酸乳,2017-10-07 13:47:00,C,已出货未退款,已提现
39329,DD20170731211239294A582FA3E2C,5.0,5.0,王老吉（500ml）,2017-10-07 13:51:00,C,已出货未退款,已提现
39330,DD20170808120243442DE813B744B,3.0,3.0,怡宝纯净水,2017-10-07 14:27:00,C,已出货未退款,已提现
39332,DD2017050214561329754B466F240,3.0,3.0,维他奶,2017-10-07 14:48:00,C,已出货未退款,已提现
39335,DD20170502150101176C6A3D6C67D,4.0,4.0,营养快线,2017-10-07 14:50:00,C,已出货未退款,已提现
39342,DD201708167493275325154860675,8.0,8.0,68g多力多玉米片爆香热辣味,2017-10-07 15:24:00,C,已出货未退款,已提现
39343,DD2017050215033425497249DFDC8,2.5,2.5,伊利优酸乳,2017-10-07 15:24:00,C,已出货未退款,已提现
39359,DD201708167493322861638040164,4.0,4.0,上好佳田园薯片,2017-10-07 16:24:00,C,已出货未退款,已提现
39360,DD201707301513132393B52EEA660,1.5,1.5,小鱼仔,2017-10-07 16:24:00,C,已出货未退款,已提现
39361,DD201707011211146719A24604F10,6.0,6.0,红牛,2017-10-07 16:28:00,C,已出货未退款,已提现
39362,DD201708167493806308703168548,3.0,3.0,维他柠檬茶,2017-10-07 16:28:00,C,已出货未退款,已提现
39364,DD20170726185819193747865BFFE,2.5,2.5,伊利纯牛奶,2017-10-07 16:31:00,C,已出货未退款,已提现
39373,DD2017050215472721A467C9BE060,3.0,3.0,印尼芝士威化饼干,2017-10-07 17:05:00,C,已出货未退款,已提现
39377,DD201708167493430817690080962,2.5,2.5,250ml统一麦香奶茶,2017-10-07 17:25:00,C,已出货未退款,已提现
39383,DD2017050216125255CEC522BED2A,3.0,3.0,统一冰红茶,2017-10-07 17:42:00,C,已出货未退款,已提现
39385,DD201708167493431175981935461,3.0,3.0,250ml维他柠檬茶,2017-10-07 17:43:00,C,已出货未退款,已提现
39391,DD201708167493431445636435833,3.0,3.0,85g新麦潮北海道吐司,2017-10-07 17:51:00,C,已出货未退款,已提现
39395,DD2017050216165774E46DCF048D6,3.0,3.0,卫龙大面筋,2017-10-07 17:52:00,C,已出货未退款,已提现
39403,DD2017050216211610EE3C6066198,4.0,4.0,脉动,2017-10-07 19:08:00,C,已出货未退款,已提现
39410,DD201708167493431721117422841,4.5,4.5,燕塘红枣牛奶,2017-10-07 19:34:00,C,已出货未退款,已提现
39414,DD201707311719506376F58699B7A,3.0,3.0,怡宝纯净水,2017-10-07 20:06:00,C,已出货未退款,已提现
39416,DD2017073121522199F08810EC6DB,5.0,5.0,营养快线,2017-10-07 20:08:00,C,已出货未退款,已提现
39418,DD2017073016075914FA3F96679F3,3.0,3.0,怡宝纯净水,2017-10-07 20:12:00,C,已出货未退款,已提现
39421,DD201708167493311173384450666,3.0,3.0,250ml维他柠檬茶,2017-10-07 20:19:00,C,已出货未退款,已提现
39427,DD2017080816441674231765A93A2,5.0,5.0,脉动,2017-10-07 20:39:00,C,已出货未退款,已提现
39428,DD201707261905542555583E150B7,2.5,2.5,伊利优酸乳,2017-10-07 20:48:00,C,已出货未退款,已提现
39432,DD201708111958079169379254CB4,4.0,4.0,东鹏特饮,2017-10-07 20:57:00,C,已出货未退款,已提现
39433,DD201708167493432024023117264,11.8,11.8,37.5g费列罗榛果威化巧克力3颗,2017-10-07 21:03:00,C,已出货未退款,已提现
39435,DD20170730165127296ECD075C1EE,4.5,4.5,脉动,2017-10-07 21:04:00,C,已出货未退款,已提现
39438,DD201705021912043692B91067950,4.0,4.0,阿萨姆奶茶,2017-10-07 21:08:00,C,已出货未退款,已提现
39441,DD201708167493853417373888535,2.5,2.5,13g无穷烤鸡小腿蜂蜜味,2017-10-07 21:14:00,C,已出货未退款,已提现
39444,DD201708167493432224228929694,3.0,3.0,卫龙亲嘴烧麦辣鸡汁味,2017-10-07 21:39:00,C,已出货未退款,已提现
39452,DD2017050219410499658BEC66A13,2.5,2.5,可口可乐330ml,2017-10-07 22:08:00,C,已出货未退款,已提现
39457,DD20170808173719464A50E8FEAA5,4.5,4.5,脉动,2017-10-07 22:51:00,C,已出货未退款,已提现
39459,DD2017050221575482AFD895776DA,4.0,4.0,脉动,2017-10-07 23:05:00,C,已出货未退款,已提现
39462,DD201705022236464601A00CD5B84,4.0,4.0,营养快线,2017-10-07 23:06:00,C,已出货未退款,已提现
39463,DD201708167493432378135508989,3.0,3.0,250ml维他柠檬茶,2017-10-07 23:10:00,C,已出货未退款,已提现
39466,DD201705022314553169F30681BF6,4.0,4.0,营养快线,2017-10-07 23:16:00,C,已出货未退款,已提现
39474,DD20170502231558606BBF1F63405,4.0,4.0,阿萨姆奶茶,2017-10-07 23:31:00,C,已出货未退款,已提现
39482,DD201708167493432784098076018,1.5,1.5,40g双汇玉米热狗肠,2017-10-08 00:29:00,C,已出货未退款,已提现
39486,DD20170626122904127022D2B9C21,4.0,4.0,脉动,2017-10-08 01:22:00,C,已出货未退款,已提现
39489,DD20170731215445622C1F9F7E2E6,4.0,4.0,统一冰红茶,2017-10-08 02:18:00,C,已出货未退款,已提现
39492,DD2017073121553656E188AC75A63,4.0,4.0,王老吉（罐）,2017-10-08 02:36:00,C,已出货未退款,已提现
39493,DD20170806173937354A9A32F564C,4.5,4.5,脉动,2017-10-08 02:45:00,C,已出货未退款,已提现
39495,DD201708167493433204470932687,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017-10-08 02:49:00,C,已出货未退款,已提现
39496,DD20170730181722821EB7147B998,3.0,3.0,可口可乐最新款,2017-10-08 03:43:00,C,已出货未退款,已提现
39499,DD201708167493433338128005283,7.0,7.0,70g乖媳妇野山泡椒凤爪,2017-10-08 03:45:00,C,已出货未退款,已提现
39503,DD201708167493433388544359098,3.0,3.0,250ml维他柠檬茶,2017-10-08 06:06:00,C,已出货未退款,已提现
39506,DD20170503010023794C8C65287C9,4.0,4.0,尖叫,2017-10-08 06:36:00,C,已出货未退款,已提现
39508,DD201708167493433446955125705,5.0,5.0,30g无穷农场盐_鸡蛋,2017-10-08 06:38:00,C,已出货未退款,已提现
39519,DD201708167493433800385960755,3.5,3.5,维他柠檬茶,2017-10-08 09:54:00,C,已出货未退款,已提现
39525,DD201708167493203367236911022,68.0,68.0,188g澳门永辉鸡仔饼,2017-10-08 10:22:00,C,已出货未退款,已提现
39529,DD20170503040451163CCD65E4509,3.0,3.0,雪碧（500ml）,2017-10-08 10:24:00,C,已出货未退款,已提现
39531,DD201708167493434007864063687,4.5,4.5,50g双层百力滋特浓番茄味,2017-10-08 10:25:00,C,已出货未退款,已提现
39536,DD20170503040604925A317A9616D,3.0,3.0,统一冰红茶,2017-10-08 11:18:00,C,已出货未退款,已提现
39543,DD201708167493434264602511803,4.5,4.5,250ml燕塘甜牛奶,2017-10-08 12:17:00,C,已出货未退款,已提现
39546,DD201708167493434489585964206,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-10-08 12:21:00,C,已出货未退款,已提现
39550,DD201708167493434535709771333,2.0,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017-10-08 12:39:00,C,已出货未退款,已提现
39551,DD20170806174206169544B2AAAC3,6.0,6.0,红牛,2017-10-08 12:43:00,C,已出货未退款,已提现
39552,DD2017073121572227CA7450E668C,3.5,3.5,芬达330ml,2017-10-08 12:55:00,C,已出货未退款,已提现
39553,DD201708167493309396193354895,3.0,3.0,250ml维他原味豆奶,2017-10-08 13:08:00,C,已出货未退款,已提现
39555,DD201708167493434651945332822,18.0,18.0,260g马来西亚进口茱蒂丝口口香饼干,2017-10-08 13:22:00,C,已出货未退款,已提现
39558,DD201708167493434667616725866,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017-10-08 13:26:00,C,已出货未退款,已提现
39570,DD2017080817393012BE5997A2BF6,5.0,5.0,脉动,2017-10-08 14:25:00,C,已出货未退款,已提现
39577,DD201708167493694348453509686,4.0,4.0,营养快线,2017-10-08 14:51:00,C,已出货未退款,已提现
39579,DD201708167493435268018790717,7.5,7.5,雀巢咖啡,2017-10-08 15:18:00,C,已出货未退款,已提现
39580,DD201707312206016424829B86B21,3.5,3.5,雪碧最新款,2017-10-08 15:19:00,C,已出货未退款,已提现
39585,DD201708167493435439103303921,4.5,4.5,40g乐事美国经典原味,2017-10-08 15:28:00,C,已出货未退款,已提现
39591,DD201708167493435643775976767,5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017-10-08 15:51:00,C,已出货未退款,已提现
39593,DD2017072821132016A2EDAA5C0A1,3.0,3.0,果粒橙,2017-10-08 16:04:00,C,已出货未退款,已提现
39595,DD2017070802484581A3C249C9484,6.0,6.0,红牛,2017-10-08 16:19:00,C,已出货未退款,已提现
39600,DD201708167493435777874461151,5.0,5.0,30g元朗小蛋卷,2017-10-08 16:25:00,C,已出货未退款,已提现
39606,DD20170503175610340EAC8D0AB5D,10.0,10.0,湘潭铺子(羽泉版),2017-10-08 16:39:00,C,已出货未退款,已提现
39610,DD20170503191356483D1BBF4026C,4.0,4.0,阿萨姆奶茶,2017-10-08 16:57:00,C,已出货未退款,已提现
39612,DD20170503191439310407092B3BC,5.5,5.5,乐虎,2017-10-08 16:58:00,C,已出货未退款,已提现
39621,DD2017080302334619452E7902ED8,5.0,5.0,脉动,2017-10-08 17:47:00,C,已出货未退款,已提现
39627,DD2017080302340564162A3C5A7CD,3.0,3.0,雪碧最新款,2017-10-08 18:18:00,C,已出货未退款,已提现
39628,DD201708167493436254385301669,5.5,5.5,86g合味道海鲜风味,2017-10-08 18:25:00,C,已出货未退款,已提现
39629,DD201707102209496142404E0BD2A,4.0,4.0,银鹭八宝粥,2017-10-08 18:27:00,C,已出货未退款,已提现
39638,DD20170803033021119C599B3F5A2,3.0,3.0,雪碧最新款,2017-10-08 19:20:00,C,已出货未退款,已提现
39640,DD201708081801431311C21D15559,3.0,3.0,怡宝纯净水,2017-10-08 19:58:00,C,已出货未退款,已提现
39646,DD20170803033040973FDD9628B84,4.0,4.0,东鹏特饮,2017-10-08 20:21:00,C,已出货未退款,已提现
39659,DD201708167493436596439857912,3.5,3.5,450ml美汁源果粒橙,2017-10-08 21:02:00,C,已出货未退款,已提现
39664,DD201708167493436694256456959,11.0,11.0,103g康师傅红烧牛肉面,2017-10-08 21:31:00,C,已出货未退款,已提现
39667,DD201707080337381004BE97FA477,3.0,3.0,雪碧最新款,2017-10-08 22:48:00,C,已出货未退款,已提现
39671,DD20170730203113302DAD92FAD99,3.5,3.5,芬达330ml,2017-10-08 22:52:00,C,已出货未退款,已提现
39674,DD20170730203150199C6AE879883,4.0,4.0,果粒橙,2017-10-08 22:54:00,C,已出货未退款,已提现
39677,DD201708167493437019006592895,5.0,5.0,脉动（青柠）,2017-10-08 23:04:00,C,已出货未退款,已提现
39681,DD201708167493437121937117333,7.0,7.0,泰奇八宝粥,2017-10-08 23:55:00,C,已出货未退款,已提现
39683,DD201708167493437270429339527,3.0,3.0,250ml维他奶巧克力味,2017-10-09 00:09:00,C,已出货未退款,已提现
39687,DD20170816749343728072728982,4.5,4.5,80g香飘飘椰果奶茶原味,2017-10-09 00:23:00,C,已出货未退款,已提现
39694,DD2017073122465913AFD374354AF,5.0,5.0,营养快线,2017-10-09 00:32:00,C,已出货未退款,已提现
39708,DD201708167493437702858326931,6.0,6.0,250ml红牛,2017-10-09 07:17:00,C,已出货未退款,已提现
39713,DD201708167493437862366637743,1.5,1.5,12g劲仔小鱼麻辣味,2017-10-09 07:47:00,C,已出货未退款,已提现
39718,DD201708167493438192183106587,7.0,7.0,68g好丽友巧克力派2枚,2017-10-09 08:42:00,C,已出货未退款,已提现
39721,DD201708167493438242116461838,4.5,4.5,250ml燕塘甜牛奶,2017-10-09 09:15:00,C,已出货未退款,已提现
39726,DD201708167493438461056690491,0.8,0.8,20g马来西亚风味咪咪蟹味粒0219,2017-10-09 10:04:00,C,已出货未退款,已提现
39727,DD201708167493438540167026103,10.5,10.5,40g呀土豆薯片滋香烤鸡味,2017-10-09 10:05:00,C,已出货未退款,已提现
39729,DD201705040224155108829A752F8,3.5,3.5,东鹏特饮,2017-10-09 10:26:00,C,已出货未退款,已提现
39731,DD201708167493438633826271693,7.5,7.5,250ml维他奶巧克力味,2017-10-09 10:48:00,C,已出货未退款,已提现
39733,DD20170504043207961FF4DF32E12,5.0,5.0,珠江纯生啤酒,2017-10-09 10:58:00,C,已出货未退款,已提现
39737,DD201705040436051456CFB732E7C,1.5,1.5,香豆干,2017-10-09 12:00:00,C,已出货未退款,已提现
39741,DD201708167493438723224779148,5.0,5.0,48g好丽友薯愿香烤原味,2017-10-09 12:11:00,C,已出货未退款,已提现
39743,DD201708167493436153908024208,4.5,4.5,250ml燕塘红枣牛奶,2017-10-09 12:15:00,C,已出货未退款,已提现
39744,DD2017073020405674D44D02A09D0,4.5,4.5,脉动,2017-10-09 12:15:00,C,已出货未退款,已提现
39745,DD2017050406022717CE1BCDDEA88,1.5,1.5,香豆干,2017-10-09 12:17:00,C,已出货未退款,已提现
39748,DD201705040603156542D96CA188E,4.0,4.0,阿萨姆奶茶,2017-10-09 12:19:00,C,已出货未退款,已提现
39750,DD201708167493438938576649307,3.0,3.0,250ml维他奶巧克力味,2017-10-09 12:20:00,C,已出货未退款,已提现
39751,DD201708167493393547128329134,2.5,2.5,30g无穷农场盐_鸡蛋,2017-10-09 12:25:00,C,已出货未退款,已提现
39752,DD2017073020543578CE2CA67DCE2,3.0,3.0,怡宝纯净水,2017-10-09 12:25:00,C,已出货未退款,已提现
39755,DD201708167493439109972095724,9.0,9.0,250ml燕塘甜牛奶,2017-10-09 12:28:00,C,已出货未退款,已提现
39756,DD201708167493439128260432843,1.5,1.5,40g双汇玉米热狗肠,2017-10-09 12:39:00,C,已出货未退款,已提现
